DATETIMESTAMP,DATE_SQL,DATETIME_SAP,DATE_SAP,YEAR,QUARTER,MONTH,WEEK,WEEK_YEAR,DAY_OF_WEEK,DAY,HOUR,MINUTE,SECOND,CALQUARTER,CALMONTH,CALWEEK,YEAR_INT,QUARTER_INT,MONTH_INT,WEEK_INT,WEEK_YEAR_INT,DAY_OF_WEEK_INT,DAY_INT,HOUR_INT,MINUTE_INT,SECOND_INT,MONTH_LAST_DAY,TZNTSTMPS,TZNTSTMPL
2015-11-02T06:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,6,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,6,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T07:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,7,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,7,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T08:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,8,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,8,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T09:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,9,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,9,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T10:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,10,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,10,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T11:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,11,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,11,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T12:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,12,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,12,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T13:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,13,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,13,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T14:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,14,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,14,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T15:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,15,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,15,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T16:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,16,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,16,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T17:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,17,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,17,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T18:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,18,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,18,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T19:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,19,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,19,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T20:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,20,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,20,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T21:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,21,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,21,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T22:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,22,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,22,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T23:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,23,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,23,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T00:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,0,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,0,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T01:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,1,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,1,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T02:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,2,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,2,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T03:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,3,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,3,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T04:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,4,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,4,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T05:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,5,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,5,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T06:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,6,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,6,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T07:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,7,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,7,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T08:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,8,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,8,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T09:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,9,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,9,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T10:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,10,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,10,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T11:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,11,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,11,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T12:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,12,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,12,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T13:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,13,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,13,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T14:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,14,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,14,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T15:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,15,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,15,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T16:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,16,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,16,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T17:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,17,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,17,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T18:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,18,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,18,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T19:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,19,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,19,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T20:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,20,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,20,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T21:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,21,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,21,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T22:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,22,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,22,0,0,0,2.01511E+13,2.01511E+13
2015-11-03T23:00:00.000Z,03.11.2015,2.01511E+13,20151103,2015,4,11,45,2015,1,3,23,0,0,20154,201511,201545,2015,4,11,45,2015,1,3,23,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T00:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,0,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,0,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T01:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,1,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,1,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T02:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,2,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,2,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T03:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,3,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,3,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T04:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,4,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,4,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T05:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,5,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,5,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T06:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,6,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,6,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T07:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,7,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,7,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T08:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,8,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,8,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T09:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,9,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,9,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T10:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,10,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,10,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T11:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,11,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,11,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T12:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,12,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,12,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T13:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,13,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,13,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T14:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,14,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,14,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T15:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,15,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,15,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T16:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,16,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,16,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T17:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,17,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,17,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T18:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,18,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,18,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T19:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,19,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,19,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T20:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,20,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,20,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T21:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,21,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,21,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T22:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,22,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,22,0,0,0,2.01511E+13,2.01511E+13
2015-11-04T23:00:00.000Z,04.11.2015,2.01511E+13,20151104,2015,4,11,45,2015,2,4,23,0,0,20154,201511,201545,2015,4,11,45,2015,2,4,23,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T00:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,0,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,0,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T01:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,1,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,1,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T02:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,2,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,2,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T03:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,3,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,3,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T04:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,4,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,4,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T05:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,5,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,5,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T06:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,6,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,6,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T07:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,7,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,7,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T08:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,8,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,8,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T09:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,9,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,9,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T10:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,10,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,10,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T11:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,11,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,11,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T12:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,12,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,12,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T13:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,13,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,13,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T14:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,14,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,14,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T15:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,15,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,15,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T16:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,16,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,16,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T17:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,17,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,17,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T18:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,18,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,18,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T19:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,19,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,19,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T20:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,20,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,20,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T21:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,21,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,21,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T22:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,22,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,22,0,0,0,2.01511E+13,2.01511E+13
2015-11-05T23:00:00.000Z,05.11.2015,2.01511E+13,20151105,2015,4,11,45,2015,3,5,23,0,0,20154,201511,201545,2015,4,11,45,2015,3,5,23,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T00:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,0,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,0,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T01:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,1,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,1,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T02:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,2,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,2,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T03:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,3,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,3,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T04:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,4,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,4,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T05:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,5,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,5,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T06:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,6,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,6,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T07:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,7,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,7,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T08:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,8,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,8,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T09:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,9,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,9,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T10:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,10,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,10,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T11:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,11,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,11,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T12:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,12,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,12,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T13:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,13,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,13,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T14:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,14,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,14,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T15:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,15,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,15,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T16:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,16,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,16,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T17:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,17,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,17,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T18:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,18,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,18,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T19:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,19,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,19,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T20:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,20,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,20,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T21:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,21,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,21,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T22:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,22,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,22,0,0,0,2.01511E+13,2.01511E+13
2015-11-06T23:00:00.000Z,06.11.2015,2.01511E+13,20151106,2015,4,11,45,2015,4,6,23,0,0,20154,201511,201545,2015,4,11,45,2015,4,6,23,0,0,0,2.01511E+13,2.01511E+13
2015-11-07T00:00:00.000Z,07.11.2015,2.01511E+13,20151107,2015,4,11,45,2015,5,7,0,0,0,20154,201511,201545,2015,4,11,45,2015,5,7,0,0,0,0,2.01511E+13,2.01511E+13
2015-11-07T01:00:00.000Z,07.11.2015,2.01511E+13,20151107,2015,4,11,45,2015,5,7,1,0,0,20154,201511,201545,2015,4,11,45,2015,5,7,1,0,0,0,2.01511E+13,2.01511E+13
2015-11-07T02:00:00.000Z,07.11.2015,2.01511E+13,20151107,2015,4,11,45,2015,5,7,2,0,0,20154,201511,201545,2015,4,11,45,2015,5,7,2,0,0,0,2.01511E+13,2.01511E+13
2015-11-07T03:00:00.000Z,07.11.2015,2.01511E+13,20151107,2015,4,11,45,2015,5,7,3,0,0,20154,201511,201545,2015,4,11,45,2015,5,7,3,0,0,0,2.01511E+13,2.01511E+13
2015-11-07T04:00:00.000Z,07.11.2015,2.01511E+13,20151107,2015,4,11,45,2015,5,7,4,0,0,20154,201511,201545,2015,4,11,45,2015,5,7,4,0,0,0,2.01511E+13,2.01511E+13
2015-11-07T05:00:00.000Z,07.11.2015,2.01511E+13,20151107,2015,4,11,45,2015,5,7,5,0,0,20154,201511,201545,2015,4,11,45,2015,5,7,5,0,0,0,2.01511E+13,2.01511E+13
2015-11-07T06:00:00.000Z,07.11.2015,2.01511E+13,20151107,2015,4,11,45,2015,5,7,6,0,0,20154,201511,201545,2015,4,11,45,2015,5,7,6,0,0,0,2.01511E+13,2.01511E+13
2015-11-07T07:00:00.000Z,07.11.2015,2.01511E+13,20151107,2015,4,11,45,2015,5,7,7,0,0,20154,201511,201545,2015,4,11,45,2015,5,7,7,0,0,0,2.01511E+13,2.01511E+13
2015-11-07T08:00:00.000Z,07.11.2015,2.01511E+13,20151107,2015,4,11,45,2015,5,7,8,0,0,20154,201511,201545,2015,4,11,45,2015,5,7,8,0,0,0,2.01511E+13,2.01511E+13
2015-11-07T09:00:00.000Z,07.11.2015,2.01511E+13,20151107,2015,4,11,45,2015,5,7,9,0,0,20154,201511,201545,2015,4,11,45,2015,5,7,9,0,0,0,2.01511E+13,2.01511E+13
2015-11-07T10:00:00.000Z,07.11.2015,2.01511E+13,20151107,2015,4,11,45,2015,5,7,10,0,0,20154,201511,201545,2015,4,11,45,2015,5,7,10,0,0,0,2.01511E+13,2.01511E+13
2015-11-07T11:00:00.000Z,07.11.2015,2.01511E+13,20151107,2015,4,11,45,2015,5,7,11,0,0,20154,201511,201545,2015,4,11,45,2015,5,7,11,0,0,0,2.01511E+13,2.01511E+13
2015-11-07T12:00:00.000Z,07.11.2015,2.01511E+13,20151107,2015,4,11,45,2015,5,7,12,0,0,20154,201511,201545,2015,4,11,45,2015,5,7,12,0,0,0,2.01511E+13,2.01511E+13
2015-11-07T13:00:00.000Z,07.11.2015,2.01511E+13,20151107,2015,4,11,45,2015,5,7,13,0,0,20154,201511,201545,2015,4,11,45,2015,5,7,13,0,0,0,2.01511E+13,2.01511E+13
